data_source,image_name
1,61d532723e82
0,627503dccfa6
2,1afbe0b9e94c7e6
0,6bedf62947e8
0,f63ed20afeff
2,c9a6c7065ce0006
0,e4d4ad544df6
3,25cb5e17ee8708b
0,3463475a29cf
3,3e17e8e17a3d398
0,f3703589ef67
2,3d000f36f5843af
2,796722b912a57a0
2,37db45ada3309c5
2,5fa401d1549e149
3,762c812d2516036
2,62c73c3c780dec9
2,20fb8f45799da19
0,f08b88d759a9
1,71d1f9b6912f
2,cb32f4e2058a2ac
1,273dcc2878f4
2,4abe36692b76a73
1,08a23af02103
2,dfc71bd76f115ed
2,ceefb9b38e423ca
2,252731359b965fc
2,978ea9443c9a71d
3,96e4b135340be20
2,7f0720e470deb95
3,fb8ecfa81195396
1,817fd87637b2
0,5067e9e96877
2,8aee700d91c24eb
1,57c0ed57b0f2
3,84e526f06cd109f
0,b2fc26b0a1fc
2,3d80be94dfbdd20
0,eb06062316ea
3,1c776b709d088db
2,3aa4d7ede95dedd
2,6d8b9cedc2ef36e
2,450b62d79735bd5
0,3ae5c4a444e7
0,7dffe452e573
1,4a8f791f9886
0,ceaa1234b9da
1,b884e9d99584
3,48144aba537ca35
2,c4db32b76c83b38
0,10eaa9698ee2
1,823382f2e173
2,14e43a750a62966
1,38e63a8f9fa2
3,86abc80d07f673c
0,8962648ea30d
0,dd62e2dd7417
2,893c51dc2471cee
2,38f49f6b007cfc2
2,1eff5a37d0d4530
2,c481188663c63ae
1,98af72439c1b
3,3b37908e5b820c4
2,9f9e27963492168
0,d6083d2b83ab
3,e57fd52cac0ed25
1,5452fe59a962
3,7d71b32e3da53ac
2,a69191c7d41ba5b
2,01873f261ed4e85
0,e4ff28fe10e7
2,b491e6632d7c6e7
3,b0434971f03e7f7
1,a665ba8ecf24
0,6b315a9398ca
2,623e94a2d4d1a70
0,f9a555e45eff
2,38c4b7fb79401c1
3,6a3dc4d1ab299d9
3,7e002d732137f11
0,5c714a0e86b7
3,bea5d929c5caa0c
2,6d6671e7bbcbbe5
0,ad85574e0771
1,f57b2cd5ed89
2,d96cbe5aef34856
0,1d7622e9517d
1,fd90975406d4
3,ced90bb20fec1ee
0,74a40d6d4cb3
1,98eea1c4e626
0,8489f22c183f
0,341b9cf55ab6
1,954e8172da2c
2,d237659ac310ad3
3,e82b8535a43a3e1
0,45f252aabda6
2,042872c5f618e82
2,be3a9d9744ffc67
2,e14107514b9fee6
1,fe90881c374b
2,6fc30879ae9b312
2,28203a14c7f758c
0,2ef043071084
2,7b06e69992f4eb2
2,05d5b1ea2b521c9
0,7a79d6c2991a
2,668e85419095587
2,490b73f33774377
2,ee8f2cf0474f730
0,576a5cc8a39d
2,d292b9c989d5a54
0,2f636b3a0b9c
2,fa626a91db3ff87
1,f3db630b9464
3,044965e328bdc09
0,f3716e2856b0
1,7777996a3d09
2,ed6749cf8809352
0,89afe620efff
3,ee19dfe3028a884
1,ebc64b245ffd
2,8954fb2e54840fa
3,ebf747a0bdb4e96
3,4a75abff9101e1c
0,1563c0f9494a
3,a48da2846be8272
2,e46fbfbc500fb53
3,8a50673501683cd
2,00d46a21075c9af
3,899ce9047a09b85
2,0a0cf5f1c4dc03a
2,824231fbb122967
2,e42ff4fdfa578ea
2,51d9a5a5e3f3d2d
1,75c2f5bc7004
2,1c935e45f7bced6
3,c89ab0b84ff0cfa
1,455bb4d1f3db
1,40ae1ed292da
2,db6627afb7ecdcc
2,4fee17f7719af53
2,8aba8c43e225c79
2,71c8ee9ab2cca06
2,7b149dd88a12fab
0,40424b8d837f
3,d7366b93636fc9a
3,a84bd4b2ea2e619
0,03daded41ebf
0,57a1a545af38
2,1c803dffa0b7cfb
1,f6b2b7dbb2c4
0,5ac8f1a6aaac
0,12174151cc02
0,ac1cefdeb288
3,b1599b4bc6ab68e
0,0d39bdbdc600
3,19ff25a4440fc1d
0,4a115c3f1868
3,6fc32c5a773ec29
0,9e6762735697
1,b6f7c9888127
2,443ebaa29254187
3,7139d01f1413774
2,de6ae9f64e175f6
0,ff6b0962d246
0,3add12c8acb1
2,8410bfe070bfffd
0,c1c274759448
3,474429d62382af9
0,8b0d9c64450d
1,2c7a0b3beda2
3,91d1212be9a33e6
2,56fa1e9b4277442
2,dfb4406aac4c97c
0,4d3640b829f0
0,501967d2171f
1,ecd1f1c51f1a
3,9c2d592bf442a41
2,c35bf097c62b9d9
2,04463a8cad5c8a0
3,bd4ca5f7c561039
2,a8e80fc07d5e460
3,2476f5e034d48a4
0,4fdbdcd08fc8
2,9acfb5d62629a08
0,ffd329c1d78b
2,2c1370f90c66417
3,e2b0722e128748d
3,484b49f05c3d2f7
2,8aa81f2d4212e7d
0,e38b806df425
1,ae358f009ed8
3,6304c13f916bfba
3,4c5a3f57b8f4da2
2,7dbfc8d078066dc
3,d187e9e59010b90
0,e82b198a4c46
1,34f660c90e8a
2,cd185c955887df2
0,6d32f95a74fd
2,0510c1b724c1744
0,8bdd86c0d886
1,0699cfcc693a
1,cfed4b45230b
3,b9dbef3035e9198
3,83d585ab122d2c2
3,3fdc995f8c8755d
1,b8c481286640
1,a8f9923757a3
2,116ed124e54754d
2,bc44b7d8bd733e1
2,d09312271072297
3,d6b61db15866cae
3,e4ad4ec0a77de46
2,5eb58c43fc40eb2
1,8f38b173d690
0,118512cee430
2,3836e1ad153e23b
2,9f90930c34f2d94
0,262ce27c670b
1,5759f9d3c74d
2,38d16312cdcd081
1,6a1b7510d196
0,3065b9df1dde
2,ac30b59f9d94142
3,83a5dbe2a0b1466
0,465dc61ad127
3,ba810da3e1b2cf5
0,ac63b5375394
2,55bce8a219b1756
1,c4bcd46d3920
2,896d5dc9ff50cd3
0,f243ebd6248a
0,13ba6cbf48da
0,d4878fab5674
2,c4ed7e56f04586e
3,98aa16da72d4914
3,99320a10a5a7778
2,dd9685941d988fa
3,2032a9dc523d418
2,e6fe2b814e117d6
2,06253fa390686d3
2,9785cb55fdc713b
2,2f2c1eaf9de5b08
2,ba7f2ed1caf75a9
2,697e91033a2a4da
2,2d6f32eff397bf7
2,a2b766cf994fae1
1,0089ff637c53
0,fcff143d55f8
3,c53650745eced63
0,e58d9546e4e8
1,d7558d79f74b
1,28f3891667a7
1,26050dbd5da6
1,89c0ed7dda5b
2,2f2cd029f5eb3df
2,db6afcd55f5a248
0,43eed474a122
0,3de31038babb
2,0885ab786012888
3,8364fa9ad5b736f
2,29ce09d449a3a61
3,3caa0578bb623a8
2,ab15f4e0738a02a
2,c0ee488bfe220f7
3,3067939ad9f3cdf
0,8c7ee65a0768
2,d8d92b362b4d127
0,7377b1d0fe54
2,ce65849b2c98101
1,bf53fd9d3a01
2,6841086de1c9606
2,0a1959d6a6b9553
1,bd6f730adef1
2,e5235e6b5909e76
2,185982dc0e19b73
1,b07e904c6c3f
3,1402c613f557eec
3,5343657ae10baa1
0,da909f3ed096
0,7ec397210c93
1,7470c4bc7008
0,acefbe980eae
0,2989bb941732
0,46cf3223e324
3,4db6298c53e81b0
2,7ce7f5e1393c558
1,6731860e7892
3,086ee6b16423e01
2,6a0218d916d2c83
2,a9a235bdada55a7
3,aaca20d7983843a
3,1929469b7e30a9b
1,8533fd2b484a
2,e5027ccb5be0789
0,b261a7b86f7b
2,90c84f752633cad
2,0c008a78e147bab
1,bfac4c1748d4
3,9de25e8299e1f74
0,5893c777384e
1,8d88792b464a
1,9cf459c63950
1,0d5cdc2dfea9
2,1ece948b1482a97
2,cc72410f93f7c3b
1,9ee52038d776
2,e09f8ea90d821f8
1,61c9e4e48c37
2,52020212b43b666
0,3ef404b579e9
0,6de9b22aaea9
2,4c3eaec6b349ee3
0,47d739d264d1
2,eb7fc5b92149510
1,849638a2419f
2,417cb58aac90716
1,bbb634c35b9d
2,bf43c5e88713f9e
0,cf18dc078b1c
1,7da5ddcbf6ac
2,6179da2e3d9256e
3,0fb0c060c94d879
1,cbb46473b183
2,88340d65adc6a14
3,c89409cb4311f3e
3,de49874408a1bab
2,1d7f4a4f078cc21
0,339f7ceeedfb
1,3de26c519128
2,124c7f659f8f61f
2,c184a615964dec9
2,963b3a1dd840ca5
3,75744a5b25856cd
2,2339d42c43236ae
2,64dcbfa829e1ea2
0,18db590d436c
1,c6d287f41e7c
0,bde755f83e83
1,e964fd2d4c5e
3,5b4da0c0c995a1a
2,bbf28579e7a0622
1,892582bbe068
3,f073bb47ddf8f55
3,53e14011c9e3a45
3,751b241e595527b
3,08794989716dedc
0,2b991565adde
3,af8485ebe86b38a
0,d8b079055f32
2,9b165f0e0a138b0
1,c39c841f3bf3
0,6fe985b68005
2,053e9b5f29fa5df
3,6bcc01872b00b64
1,195f42b9868b
0,491b6d6d01bb
0,b2e09416f099
0,3e6427d7d47c
0,077188b4916c
1,3b128796f672
0,9fc27b64e677
1,ceee4c67801c
0,bf0db0aac31d
2,74e2ec1b06de68e
2,5636bfc50f84b27
3,fb249d12bec783f
2,93c21cc12e5839b
1,8a3ebbeb4857
2,b405afcdaf3c461
0,e63ecf6084bc
3,fa62d4a023b65cc
3,f1728f28e6732c3
1,0c02ba2ae0e5
0,907f407bc475
0,2a57f4980fba
3,3d190cf95e41d66
3,67290385d17f7ed
0,9cfcac4b7bc8
0,94cd912cefb9
2,248584c58e224f4
0,3f7bc859afef
3,393607332ec1ade
0,4065c73dc369
2,20282f21f8ff612
1,3d68342ce0c6
2,d78dd4eafc5d636
2,a632b49ba9effc9
0,fb21d1939aed
2,7c4f62430b3cb07
0,7c6f12968f75
1,7a9919d46542
2,a550d3743f4812b
2,2d434c877f1b3eb
2,abd1851d894156b
1,7ee4d675392d
2,f237e3e5d050048
3,7f0545694374866
2,4245120e138b574
3,64e249d181f3448
2,28cad5771c18f59
1,d97cf22346a3
1,eeb1931aac00
0,ff99c68cd5c2
3,ea921a13a78cde1
1,d95a3c3f516a
3,752ab8caf48420f
0,c49b17ca1cc0
2,80bfc4c58e24d24
0,0c4dbb00d646
3,7983ce080d45b71
2,7686e65e93840f9
2,9cc2339a05429c3
3,bda740803eceb85
2,0c30348422e2d00
0,9dfc1b401473
3,1af7ba8582b5888
2,4505fa647058d55
2,48a30c6e8fa8dac
2,a81e2e526d2f1cb
1,604b0a98edc8
1,647bd9f275f4
1,24d20df834c3
3,75996d3d906b943
1,215f9f73519e
3,543d979493e20f8
0,f4810d4160b9
2,5ee61fc70fbb856
1,ae94fdbce301
0,fbec7e1ad605
2,ca0bf0ecab538b2
3,005b37fbd01f73b
2,37a67c66c8b5c3d
2,0dfac06f81ce8d5
0,d110a087855d
0,72c00ef8d0f4
3,621460e143a67d3
1,0fda09918b08
2,ff2e66cd7e5b6fe
2,14022e46ce913f6
0,6209f4c45574
0,b99b80543a9b
0,398f2f366bbd
2,bcc3088f94e99bf
3,497c8c4310d6d4b
2,b6e6e07ae928160
2,e35be1eecce5855
3,42e37d639cec977
0,8dcd0374fc51
2,52824d0162f2e1f
2,0024132600c5680
3,8929d3216963cd9
0,ee9f41dff1a8
2,96574c67246be71
2,464706d39399ec5
2,c6d63c8378cae27
0,87844fdf5074
1,31e93cb574c5
3,5d43f913372218e
2,546472ec4d6cc00
3,51b45dfb78695f5
2,aa85e08064641f2
3,c733131eff5fdf0
0,07ba4b05bb8a
2,42a0acff98d8791
2,4bfe33049d71fc8
3,c3bd82d5b954560
1,139be8d838b9
2,bee6e04ea34e590
3,ef6ff006beffb03
2,314c358a9c1e667
0,0c68b8ae2833
0,bf637f0a65cc
0,2216ebb664ec
2,741c2d4773e20b7
0,3cd5858f52f8
2,9fd4d509cd1b697
1,adea4fe8a6c5
0,04f619c4caae
1,1feb58404e7a
0,acc1809131cd
1,106fb6f31150
3,55b9abb952b298c
2,1542fb45e3bb37b
0,9218183ccf60
0,836c20f74ba9
1,1ea0f0687696
1,fbc56f6e0a6b
3,4f1b428d17c2d92
0,d52f4ab99b23
3,7fe8e390908c806
3,7bd52bc480409cd
0,425cf84ef264
0,fca4ca5410c7
0,7f5e2814cb2a
2,f027f6bf54b2f87
0,036c506f26cf
1,2ceac5551b06
2,b8ccc367cd2fb18
0,cc4a49c4fe80
2,e4325c6104bfc21
1,add8729d781c
1,0ee27b3df09a
1,173b1f5d853b
3,fb73131edbd6770
0,9b0e373f9bc5
2,18ba8926708f0c5
2,e09cf8d3455c3f4
3,b800e0223414eaa
2,2d16166b3ef9f80
1,e9cb078d1f7b
2,67d15983bb31bc5
2,c9d9f406abad671
2,48fd6a46395a2a1
2,093614c7d8d7acb
3,186c9fec155b427
3,abc7944c49943bf
2,3cc835419399e2f
0,6a2bce3dc1df
2,b53c9332df5c16d
2,32d74c82c739fc2
2,26561ea1f012427
2,defea175e56451a
3,d6b37aa5a0300c7
2,699b0239477532d
3,45431b622f3696c
3,55b9dca01b14836
0,703b2e48ae47
0,09aea0592c19
0,5f86741b1e04
0,21c1412ad8c8
2,44123dd281bfadd
3,f840bd8bf868963
0,676424c0c99c
0,c7cdeb8e23de
2,d63de66b5975335
1,8a75bbe77c03
0,f91c90e6adf0
0,6add67ad563c
1,818c3f3c438a
1,24406c191937
3,37adfd6485df483
2,e60ea842ec70b0b
2,f576e23ed8881ac
3,d4a87b1f3ba8952
1,308b24bfad09
2,2da0522d982e5a6
1,3cbb823fe33c
1,4bd5ec4447ef
1,540056fc283b
2,cc3342d7b601957
1,e85c9a9090a7
0,4ce5f1d57766
2,1b8b8d6cdfd099e
3,66c506d878cf780
2,5dfdadb998ec1c4
3,6c4256b25a865f9
3,1e4c7e02232c2b7
2,698ad823ff0e467
3,bf124509e3857bd
1,c8c8b065f28e
1,751cb01bf26b
0,e4fc934e4535
2,706aa4056e317f6
2,096ec4da02f1323
2,760494152c97a34
0,3b676141623b
2,18d5575037590ea
3,1ea91e6d7f4becc
2,450366cfc6c7348
0,3eb514763039
3,524ee28656f8ad3
2,4dc7951d5a571f7
3,989afd238448b6b
2,558248f39dd04e4
1,880889deee66
0,91a0129b65a0
2,7ec7d3c8a44f406
2,06d2d74bd82a791
0,5995ef821457
1,2c50f99ec2ac
0,17f0bb84300f
2,50ac8094ae6f41e
3,bdf571b1ee55aa4
0,16ca464fd3bd
3,fabdfeef4692661
3,143ccb744090ab2
2,67863188464d409
3,eea845da91b0233
0,40485fad02fa
1,8132866e3283
0,fa9738842792
3,1d215d9260c6eab
0,21127d3bcd0d
3,e9eecbb2c68d27f
3,2486ca567e598d7
0,7245db58f38a
1,620f689e607f
0,5d1a95411f10
1,84649ab3aca9
3,a11bc2d525603b2
2,f71e3e5d7b1b4a7
0,4f570a99bbdc
0,b6b20477374a
0,579bc9ca8d02
3,5aac9913a201c2b
3,8cda33baba3bd95
0,65f76577d2d3
2,6f369dfa2226c8b
2,4360e3b3f42ea91
1,c6545edb5263
3,694ef4a9ca62c55
3,db706025bbc4e26
0,25fe743fbdc4
0,df2a68e68d4c
0,2f125a03de5b
3,5110c3a8f6212c4
0,f8e86cc42fad
3,bc9e4d4b72242f0
1,b07344938e80
2,d0c2e3435ac7952
2,6729f7b9521c099
2,d6145c9bc93eb06
1,5cf80952e409
2,a6f7773b8082f24
0,a7bba69081b8
0,946fea3c4c04
1,c209ca55e75d
0,a5037cedd819
2,c005765977124f7
0,749c2d512b13
3,9a33b66e0f6cd20
3,1c0a7ab770cc1db
3,65f5a43a7d29156
1,7398f16e050b
1,53c37694e015
0,c02939b4dde9
0,8927a196905c
3,874e9e13c332834
1,afba3ad38f59
3,b4c3c852a7d90cb
2,d266b7e10677a7a
2,7cfbced93c79e17
0,365a595312c4
1,4a6ad6fdbc9b
2,07898c261b18206
3,a9623b80c47a1e7
3,ee0c4157b07adc4
2,2cb4d296acbd71e
3,0267a10fb419762
0,71e85dd070e7
0,c8e1b30c575e
3,1d4ab90e138ea4d
0,4cd062d6c694
2,c5ecdc2d6d54384
1,233ef9500484
0,111fb248d2cd
0,7e0064d41cc4
2,6bbc3caf290f8eb
0,ed491457b3f6
0,383832dd8862
1,c8f2386aff28
1,5e31b2dd2982
1,4b98870e8b01
2,4abdb90ad80d1a2
0,06ce040ddc91
1,057c19ae376e
2,9384503a54227e1
2,df9be499f08b1cb
2,852bd316b6973c2
2,4d2f5505adfddb0
3,e7bc3d87708fbfd
3,669110e4f7cfe43
0,20cdb411b91f
3,3fee41539389581
0,aca9eccd71d1
2,e2af04bef9cfebd
2,19c1f47eee6ad4a
1,fd2d29a70b85
0,993cfe6330ca
3,f2ddc77765b9ee8
2,af901cc14f5e657
2,f816bfa7c567b3f
3,c8909e124ae8253
2,343c757dcdd7111
1,f74e1753a398
1,5ebf3b62e00a
2,ee322ec7f629a43
3,e95bec82fa042e8
1,c4f5526561d5
2,5afc496f9199908
3,5b9b8e243f99f56
2,7c1e9c21fedf4ed
3,a0bf6335e385a01
2,a86b35387d06e30
2,01da4626ea2f05c
2,b6cdd5e715b7354
0,43edd96e876f
1,ef206bd1b087
2,4889ec09f9b66eb
1,8488ba8f0527
0,8527e8079350
0,a7a53561d71b
3,03993615096cb82
1,d0c2cea8d32c
2,463d522efa24b92
3,028cf42f665079e
3,04a494e205d3cc4
3,481a10b0f0bb7c1
0,572c273bcf18
0,85ea0e13edbe
1,b8cdd2009fb0
2,416769abbaacae4
2,76c06081a973ec0
1,e31a47e94285
2,87c86f1a3fb2241
1,7996a24f2bb2
0,f8e9e36f0a18
3,39121db3f342e78
3,12762c3d6d894cd
1,2d9dd2d4fb0d
1,d7a47cc9bc24
1,c5cfa091ed45
0,2e7582a58950
0,629781f681b7
0,77dc4b3e06ff
2,f5263300e97ffcf
2,fd49d2e86eb8297
0,443f984eb3ef
1,19ecbec76702
3,8a302a68d8c1273
1,d6cf26d9e792
2,355545e4995140d
2,f3693d2e41d89d4
2,37041a2ce8b7a59
2,749b670893a41b3
0,b2528343ba50
0,0fc9e3bf3da3
3,f7f9aa22ff8960e
1,7eb7750635da
2,b884ecbeffcf69b
1,6baff474718d
3,2efbe38224d5aeb
3,131519b7c8cda67
0,bcf7cd8b95c6
1,37d19b5b568e
0,d34ac580d913
2,8d250a25f014e49
1,c9e79a6993de
0,42e8727cf004
0,6ead7b696227
2,2cdbe4bbd9e6e2a
0,5a79ecfc410e
1,3848d5a19d66
3,e7caa4a20554113
2,ad8b14498e74a48
0,502300ee7512
2,19f12da7e2a16a1
1,c5b142f2a464
0,988676f015fb
0,42b08f6fcc81
3,525de04c5151d60
0,deda66e99c1d
0,fba26781f351
1,ac9107ed36b2
0,4c234f89d096
1,49ed5d5f2d29
1,12ce7802720a
2,bf5dfd41d0df6cc
2,d3e2d409c86dcdc
2,f1b43c054044507
1,83f00fb031d5
2,07a7a652e78500f
0,44c214d160f6
1,d6807b1d7504
2,8f6da0b871d9304
2,977e4524441825a
1,14c115ccaa70
2,3fa79edf04a53ed
3,2e1d70502ea59bb
1,b68b96a9eef9
2,fbeec417161194c
0,6f473095df46
0,9968d3fe922a
3,052ff4406ff726f
3,109de98c3bd8d2c
1,bef567a1646d
1,326f6cd0908c
3,6d83daa3a1b6623
2,9e1bbe11039aaff
0,22b5034f2b2d
2,fe4d413c13475dd
2,4fc1be96a6097e1
0,1c5c1daddd86
2,c63ec25f54cb299
2,58dd01e1691f2f3
3,bdc6b34db27f27f
0,dff2a48580d7
2,5cd1181da41a414
2,758c34641ef58c7
0,221592fee346
2,008f365b1ae48d8
1,e0801bc160cb
1,ff42e395f47d
3,2ed7cd3d7db924a
0,e5d62bf1c601
3,d82f1d20d1cffd4
2,e27ca9f37fcd1f5
3,09920947b615ebe
2,1efd153d3d72ca7
3,baf344044c7aae6
3,966cc8d0b7c3a22
1,765619255c9c
2,26b14b270bdef4d
3,af59a8535b03738
2,5198cb2a4cd1b67
1,0d47d094ff6f
0,5ecb4fb9c616
0,d0df43e6838e
0,fe2cb86f53a9
0,ff46905c1ff3
1,8bd3fbe589d0
2,099fdbce760ea7e
0,3b2dcd7de17d
0,a073e384b02f
1,3e5a3a26d769
1,049aa2a8fe41
0,a4edb23b6f03
1,bf12fd87efef
0,fc5541fc55e6
1,4c83ebb3bbcd
2,eb4a805ddc09a63
1,21fbc1aa2ea8
3,46b73d4ae27e7ba
1,ea3d087f134c
2,4b8a84fd42a45cf
3,05a5d370a6bd800
0,9144c44daff1
2,dffc2db3d5f391c
1,cc0008faba1a
1,681833c8cf4a
1,7f98f0d03622
3,572581a0d398164
1,6958e3c14172
1,5eb317431f46
1,810c14e96658
0,7d84f5202849
2,9b6357180a072d0
3,b8689293adbe424
3,04b6d5f5f4be675
1,797ce5e839be
3,7895bad4f72a476
0,b4ad73872f66
2,7867379c272de9c
1,0fb9ef20a4a1
3,6d9e017459afac3
0,cf4356c33d25
1,a7135efa7974
2,0e13fcab32ed0b3
1,1aec64f36eea
1,4c63c896503e
0,df8d639ff55d
0,2a7879c193ca
3,06fe7ea8ab3f88e
2,ca252ee9b731c8c
0,012535d6a148
3,598a2a5cacae131
2,c297a22ba596075
2,a9f6eccb2f26f7f
0,97ade85c7bac
3,b2b5d4f9ee9bc28
3,02861d099e8ac34
1,b9a7a4ceb3d6
2,07a2a427a3bd53b
2,ec0da745288d36b
1,31d7fe60e226
2,3ae0a511711f1f0
2,a17421bb079c748
1,e672e803d1ed
0,1b33d5f3508d
0,bd5396d5b70c
2,49bc107864b8d3c
1,37283ca0f7c3
0,83a40d1ed523
2,54ebe5721ecd6e0
3,7cf28a68472e591
3,aaf147bdebc7c35
2,9353d70b37431f8
1,d8031f89ffc0
0,b5e6b01220b7
3,4d08e4a595cfdf0
0,01732b585878
2,8c23d92ab22679e
2,875df611fd66b4b
2,3e98ac74b401677
3,7c51d41817d9d51
0,ac30086293b9
2,a9245eeab5d6128
1,a91004fe7721
2,8d8bd26a4bc34f3
2,bc9cf1bc57af3f2
0,e0e6421fcee0
2,4da179e9d07f051
0,ea27ecbd5e8e
0,b5b361827ea6
0,6e638ef39203
0,bed580e1eb0f
3,d6b8e91cbb8f78c
3,ec331238eb1d215
2,4f7cf58557e2a4d
0,93f6f330fca3
3,f96fb0d5d830e80
3,fd12845cdd60586
1,fc899635f13b
1,d5a1f5d157a1
1,659e4ae278c6
0,a6866cfdf8d9
0,0ab98d63b461
2,a474778b767296f
0,f26454c57a18
0,553b9a02348d
0,489e0b56ef23
3,1f1e0f11cd0782d
1,56987a323169
2,4e57527ed8f4782
1,b44565400e10
2,98f0eb2a33f365e
0,9b8059b5d81c
1,7ac8ca702e8f
0,ea301117437d
0,e66f4a79877a
0,e92f7d664cf3
3,ebc0fb4c3a558e9
3,ed8b65a5c6ff93e
2,483efc7d434bf6d
3,a258a91fe3e610b
3,537e01b2f74be4b
3,efb4290477f85e6
3,46fe35a9b573b6d
3,a6c661ab01a6644
0,f237c911ce1c
1,b452436be070
3,d6bdfc33cb47f9c
3,440f83718511b68
0,b24ad6868b34
0,435012c82fa6
3,6e3fabad3d8711d
2,6b544b70a042b33
3,7e38b311e2e3c89
2,a7cd4b0a1612909
0,acaee2131433
2,c27e11a98686ac1
2,726efb4ae0f5e16
0,47cb2b8046b9
1,d3adb87994cc
2,fd7859cefc2db67
0,cb450f0197de
2,df1310c6b65ac36
3,3f8674530eb0c28
1,d83dbc03461c
1,421e8ed18caa
1,2e77b00ba303
3,54b8124256ded2a
2,173a31357cbbb20
1,8268b2802d6d
0,813851fcb1d4
1,6f7bf7fd2f1c
3,cbd78ef7bc3f184
0,27ecaacc6080
1,4fb97e8329f0
3,ee09f8440b4dfca
3,58cb9ef236c7417
0,a6b6f9ef8845
0,f73290e5450e
2,ae45dd7fbc75e40
3,6dddd1db37220f1
1,30a5d4289da1
2,9f9206580b21dc6
2,a7d93ccf6c669d1
0,f3856c33e02c
0,08691bff34ae
0,0ef64b26a55a
2,c91f62ed6cab8d9
3,3fc0cfdc9e3fdab
2,146f7749710fa18
1,74144aab56eb
1,96862f3f1078
2,c5c2b814e3aa99b
1,f96af1220783
1,5632330622f4
1,58769bdcb6d9
3,6190aa441ad25ad
1,e44204b59791
0,cf4ce5517d95
0,e2a6f325663c
0,6525cfe0f70c
2,7fbb2956fbfd74b
2,6f5f6d00501287b
0,b6c3ee1eb12f
2,ac129387bf64a70
2,79059b5e270e61b
2,cead0d75f4bcb6e
2,62dbe1084d0446c
0,b226b529691d
0,b182aa0893ca
2,1dc3207ed7e0162
0,bced577055e9
3,6ad607952d5d79a
2,2c510798391d926
1,ec8db0096573
1,f5c5ca468ad3
0,5f1e271cb657
3,a2a295585db9467
0,ec3f421e1c4b
0,97c2ddeab85d
1,dcd1d6264ff5
2,759bc5a0d9a95d0
2,e01a033b12976e4
0,f7ba6231e79e
0,4ae501a92296
3,2f7e0db1d352e1e
2,42801414092db41
2,c719449c9f452ad
2,678e310c1dfdf3b
3,fcf453f522fa294
3,bf9f42481faa6fe
0,6c2579cefb94
0,f2ed5ee24ccd
3,fbc0e1a48f3b581
0,e8b262d525b6
1,eb5090f5f0a9
0,f5c5badecb93
3,43f4fa499b6e9d5
2,05e85e46d8a37e0
2,e8e5e931208d188
0,1c669d86cbba
0,776abb2d8d6b
3,109b23b9b20b93f
3,d391aac2eed9c4d
2,f3fae54bbae7ac7
0,adaf5e5c6476
0,4d523b14024a
1,b52ea5f0f614
2,d7395bac83ae4fa
1,19e9d16575ef
0,d0059fbec65b
0,4b9d513bde28
3,49e9e59abcfae74
1,7cf335a9a822
0,bacc20749909
2,28aebf1218dc5cd
3,8397df92266a5b9
2,8aa58ecb731b359
3,c6ca0838478654b
0,964061649c04
0,80319351e37c
3,bae32d978d7d29a
1,287a481e6008
2,f47accda43f241f
2,2a3442783c161ac
1,12475bb3c20c
0,1686f2512c8f
0,b5b761e1d1c2
3,f5ff100b54a1789
1,12d19300b726
3,14c5a1a35afcdb7
3,80edf8320dc29bb
2,61de33c4f944ba2
0,5c3fd246b1b3
3,465000d47e5265e
3,b217d59d015d524
0,48df11639030
0,0e0018ffbce0
1,5d370eeeb1d5
1,41a492080322
0,157b2615917d
1,6b47f5fbe798
3,b1d3506e843c660
0,40c9d0196ada
1,fa03ab512231
3,7816f3c7860c5f9
0,ebd3a97e77b0
1,062e0dddcea7
3,508721b911a9314
2,46808de1645fb70
2,8ee7e26e5a87ef9
2,833a47cdd7caa42
1,e6f69e878e55
3,6df61d024f7e9c9
0,4cae0dbfd93c
0,b4e1be4a1abc
3,49c7219057f1dac
2,8aee6c671a60294
3,62ee243bc8d5b0d
0,8d00912a6a17
3,22a61e151169f6d
1,db6a2bea8d9d
1,5a406fdd1f70
3,a3a1bf56e61a227
3,2ff8226b0f2638f
2,7a6861930ba2970
0,543edc224ca4
0,05a48fbf933e
3,8f94c68b5189683
0,98ebd6cd7766
1,ca3c86ba0459
0,5a3c33d60b19
1,f33041b6dfe2
2,857ca66bbe42581
1,42305e6a1e78
0,5584d06196a2
0,179623224496
3,c71e8454adcc3f2
2,de089b2179a4258
0,c254bb6ed3ef
1,511b325789d4
2,d220d84ef641ae9
0,5e8bb462748a
2,1df180be229cc77
0,b72524443b26
1,4e1b4d820f31
0,5df4beb6c50b
1,42b2c6085ed1
3,3c37e727f7a7a5a
0,faddc9623d24
2,73b292ab3492ac4
3,2d7cd0c19fc24e3
2,ab36f6ef71994ee
3,ee5ff6658eebc41
0,2fb626082797
2,55362a2a04084cf
0,eabffc030e5f
3,e294e16adcb2af9
2,ec47e0e25ce5849
0,1890a3bfc12f
3,559ca2ebe22a1a6
2,86e9f8d8652dd27
1,96d654a0899e
2,b4c09448356f447
2,322195e03056634
3,f37aeebe3b0f6cc
0,670fc7fa721f
2,518b007bb5f112b
2,6415103c9374a13
2,62a36eddfe48f56
2,c750c618a1a02e4
2,feae770e3f05795
1,6c3a2ba3d476
3,aa2ef8dd0ec0ee1
2,1baa9a6d065920a
0,14d93cb616ff
3,10b450d50e01d5d
2,4c20751d8b977f3
1,6915d3a005bb
1,77a004219b89
